Temperature,avg_soh
26.34296139,73.63463996
26.34563471,55.73333069
26.35747655,41.03116576
26.35789419,94.93746519
26.38688469,53.64792034
26.39497081,78.85607141
26.39510763,89.08231854
26.40080579,57.0527279
26.40318202,37.33223653
26.40595712,81.50327144
26.41289975,71.24670854
26.41643936,65.73651646
26.42777037,53.98149204
26.42932695,91.43940577
26.43562083,59.38482318
26.44346815,59.14555009
26.44584322,93.25738269
26.46778966,69.77187689
26.47112065,40.07856837
26.48287773,34.67951709
26.49376454,66.75011545
26.4964629,74.00207244
26.5023718,50.54216556
26.5089595,68.08249449
26.51317733,80.84465484
26.51909298,38.96720242
26.53703349,70.77232814
26.5402527,56.1670852
26.54416506,71.54385627
26.54910355,76.9047821
26.55654337,35.89411846
26.58077979,33.60737046
26.59587255,61.42921642
26.59825913,42.9620616
26.59890967,79.35945311
26.60678608,83.93011569
26.60848903,76.08308814
26.61539637,67.34819538
26.61583857,68.66368118
26.62179641,62.95741387
26.62898158,66.66027714
26.63372382,53.16008953
26.63910586,37.59683503
26.63939762,39.03140337
26.64381205,80.35704457
26.65440116,77.35321167
26.65990165,64.04478902
26.66929983,32.32511154
26.67228395,91.69680011
26.67529015,31.65987038
26.69241922,64.72132129
26.70025647,39.61389375
26.70294608,42.11343773
26.71168917,30.69663313
26.71362673,88.44655162
26.71893941,41.45333822
26.73244238,84.97645941
26.73251941,84.79132217
26.73838242,45.6899395
26.74825024,33.07748249
26.7531505,61.49188807
26.75724104,54.94128168
26.76027698,89.45054557
26.77806674,46.59772643
26.80751763,59.33053261
26.81815941,46.74346096
26.82480501,81.64351445
26.83643657,61.51108883
26.83682753,68.02923059
26.83740833,38.5507719
26.83824646,32.35650693
26.84336654,89.0096213
26.84821096,56.52908901
26.86052736,36.22112518
26.87028285,76.82293246
26.88204763,52.18267585
26.88550197,55.39037487
26.88605938,89.08804917
26.90098926,97.69509735
26.90579192,73.49626218
26.90967726,81.81768397
26.91204873,92.65731256
26.93161659,31.71372171
26.9340426,31.74037715
26.94289302,75.45845677
26.94579598,35.40735913
26.94807089,35.41100837
26.95232425,53.85404274
26.9534796,40.37479961
26.95902003,73.61008078
26.96207984,52.85161348
26.9665892,77.20854699
26.96742693,84.94836521
26.97335765,70.35405215
26.97901767,85.61212836
26.98963525,31.1655907
26.99611561,85.05500815
26.99843976,71.69723307
27.01865045,65.18143297
27.02147377,46.36423916
27.03526144,55.15204575
27.04326406,42.59479454
27.04881398,35.64713175
27.04909328,64.94113536
27.06899549,79.16148261
27.0743275,31.82038068
27.0919911,45.31298152
27.09509505,76.57624177
27.09766222,70.84534155
27.10047245,36.02984441
27.10486472,40.91135277
27.10793305,42.42397094
27.10960377,81.26799314
27.11799533,65.99246283
27.12030522,58.25444646
27.12082973,86.59972387
27.12728781,87.74348388
27.12943603,47.73086198
27.13597181,60.56361887
27.14153549,65.3952315
27.1440825,65.67499294
27.1480911,96.31164206
27.15020824,83.28799605
27.15961272,55.14445467
27.16479913,37.45043677
27.18161835,86.45465014
27.18279902,67.58376348
27.18369276,47.96871261
27.18469085,72.70073364
27.19237869,48.91988399
27.19750615,45.20468434
27.20007225,89.03040989
27.20237369,79.26330312
27.20970325,60.28792496
27.22301334,70.71940393
27.2385428,88.33777646
27.23858463,56.42827073
27.26185898,65.68240041
27.26767151,81.78636965
27.27370456,29.48908007
27.27943886,72.78919457
27.2837661,86.35033176
27.28640202,34.2283522
27.28886433,43.63424422
27.2959004,97.92582556
27.29986071,72.20711492
27.31030447,44.41838443
27.31086333,49.03223284
27.31295646,45.30839198
27.31592398,34.26344224
27.31603146,36.11354064
27.31644265,31.94896514
27.33179187,49.04174359
27.33214991,67.86799802
27.33846586,56.20241745
27.34387128,68.53935536
27.34633795,32.18923389
27.35707778,91.45509748
27.36001135,40.17010658
27.36203139,48.21635083
27.36816038,38.40038358
27.37349116,74.9005203
27.38178885,54.03032866
27.38520414,82.76533755
27.39720759,30.88273545
27.40933031,39.17337003
27.41124476,39.19833072
27.41343944,37.49207905
27.42366409,65.08644684
27.43250822,74.63525396
27.43936142,47.5371515
27.44593565,62.95557851
27.45487476,71.08393646
27.46009424,41.97342233
27.46225632,93.16442394
27.47015093,84.21564526
27.47840944,80.72359425
27.48349612,54.9072951
27.48871545,43.92489511
27.49110874,49.38131715
27.49842555,40.77733064
27.49932062,32.093295
27.50332861,43.02436977
27.50422237,55.94694013
27.50547085,62.13748585
27.50891368,41.60116979
27.5273508,53.47262651
27.53637016,90.43875827
27.53917878,73.76329482
27.53995663,75.87618004
27.54362512,59.18251754
27.55396044,36.57346318
27.556013,62.73300958
27.5654271,53.28534273
27.56552899,62.8935461
27.56800053,67.29239727
27.56953925,64.61076376
27.57127378,40.88381752
27.57969609,66.97353833
27.58089144,53.46356402
27.60561214,55.05097085
27.61257053,45.65527486
27.61417744,84.5601668
27.64846377,75.36583314
27.67252824,43.2220713
27.67314543,36.43857057
27.68254922,75.2693287
27.68326376,72.28186634
27.6914804,72.6128074
27.69377996,77.30500754
27.70731364,75.04910361
27.71649015,77.8954631
27.71800077,81.96546688
27.73142124,56.86309136
27.73366784,65.24357889
27.73559558,49.87656271
27.73632399,39.12482209
27.74441918,37.68018976
27.7502605,79.87029569
27.75738138,41.9092172
27.75742688,62.24476287
27.76149969,34.60382894
27.76244977,78.92818277
27.7662561,35.1975161
27.77756323,39.20453023
27.77802233,55.67323987
27.78115005,73.12608547
27.7884553,47.34715101
27.78905153,77.56146343
27.79069757,31.30979687
27.79163456,77.68318502
27.79895224,98.01817913
27.80459724,57.91844511
27.8144043,32.15918519
27.8195456,79.92803997
27.82302963,38.91576506
27.82754823,70.72790547
27.8449154,77.24515585
27.8488364,87.54531998
27.85306499,39.35689175
27.86028721,41.19692232
27.86291391,87.12225626
27.87602508,43.89461397
27.8964575,75.0776858
27.89816587,64.49640095
27.91013284,33.77250165
27.91048852,69.07406063
27.91964093,91.50057701
27.9220649,48.06490266
27.93182009,70.95884127
27.93346901,62.73075847
27.94276635,48.28681941
27.94289202,71.00883032
27.95327415,89.24181575
27.95907067,51.87076862
27.96263475,69.74388611
27.96778361,54.85219448
27.97377171,80.78763929
27.98614109,35.25298634
27.98700035,81.51107065
27.99397195,34.6438608
27.99964365,73.76225516
28.00603374,53.30814472
28.01593716,51.50169355
28.02257663,47.38208376
28.0336153,44.75373845
28.03425297,36.69406563
28.03948255,87.72767028
28.0456906,78.17087115
28.05292873,97.62356247
28.06234397,31.5226262
28.06386953,81.71383194
28.06758986,85.46650759
28.07683742,62.62674079
28.07885575,51.93704139
28.08502975,42.85034781
28.09577131,67.26727432
28.09855723,33.49047707
28.10785945,56.44682733
28.11034995,33.31572424
28.11103572,50.91247445
28.11355612,30.15186685
28.12754008,32.64998627
28.12815467,33.82444161
28.14764792,30.74444435
28.15405842,71.27822806
28.16465909,90.75273366
28.1688844,79.54111354
28.17360734,63.70915013
28.17585901,85.84905646
28.17709015,53.55570123
28.19025551,57.06543863
28.19195963,50.75472575
28.19365111,81.45372232
28.20421431,86.21553817
28.2136138,84.77430041
28.22607793,53.0917867
28.22742091,90.13747099
28.2359797,85.03136343
28.24140217,70.95711783
28.24354944,89.99712274
28.25100589,86.76199553
28.25225046,44.39531645
28.25568121,35.42498353
28.25760996,36.00744287
28.26161439,83.548277
28.27950388,56.07607956
28.29272136,91.28219996
28.29622834,52.65711504
28.31440634,72.61010003
28.32962126,46.29805175
28.3315625,43.7637048
28.34170244,36.29335411
28.34370828,42.84646217
28.35240309,50.38880431
28.35670038,60.99704115
28.36286851,63.1264826
28.36430618,50.5043358
28.36590676,70.66698028
28.37409746,91.39937748
28.3893766,63.01229732
28.38962936,74.40417878
28.39571388,34.67472904
28.39686641,45.5913963
28.40108053,47.04702199
28.40750349,95.13592949
28.40945745,90.8244841
28.41026033,40.30405969
28.41664496,38.80260616
28.41784662,42.92388122
28.43159228,47.16682002
28.44853903,39.52029104
28.46459312,37.56566725
28.46552804,67.97363855
28.46739456,44.05413224
28.47768879,43.7845951
28.48193724,69.53672772
28.48477202,60.17468488
28.48951636,33.70286766
28.49111657,85.30435311
28.4941421,43.20264319
28.50586371,80.136973
28.5225327,33.89428504
28.54054338,76.44417753
28.54107212,58.70416475
28.54151924,53.3244108
28.54178224,88.31091124
28.54501879,88.2148018
28.54725909,63.45602166
28.57690658,48.40770831
28.59092863,50.0961479
28.59476655,72.69190643
28.59878971,48.98425123
28.60781253,39.71813173
28.61190679,68.62848699
28.62547893,54.08904002
28.63814772,84.35240228
28.6538206,47.12068289
28.65935352,30.72977635
28.66320039,81.4423471
28.67438893,71.83875968
28.68421949,67.060696
28.6940524,61.61726721
28.70412173,48.13815788
28.71047686,72.69630817
28.71063746,61.5403808
28.71341209,38.83754398
28.72095986,48.30435284
28.73126783,89.81394088
28.73955128,56.13241394
28.76670811,70.5613706
28.77145665,54.44491788
28.7839434,34.40728201
28.79464295,81.37462233
28.7957758,73.56503796
28.80027982,61.45699127
28.80207328,88.51747283
28.83040139,67.77277753
28.85849355,83.90948921
28.89180538,69.68200627
28.89468252,43.99817216
28.89830266,57.62490402
28.91695255,45.41011616
28.92302144,50.00156732
28.92900079,86.69536605
28.94528344,34.04191729
28.95185948,39.72273696
28.953128,47.48186981
28.9674436,57.52380389
28.9713234,66.78596661
28.99970951,64.74435507
29.00204763,53.67190857
29.03561298,53.500971
29.04028899,63.27977111
29.05404137,60.00136027
29.05698277,39.05818926
29.06602593,38.73288875
29.07868606,70.93569407
29.0888315,75.61982014
29.08944829,50.71961773
29.09388822,39.00930899
29.10172006,30.76770654
29.10241091,91.2240977
29.12549132,52.96918486
29.13023586,40.60562226
29.14737421,52.92550694
29.14866209,41.94890479
29.16764481,77.36768498
29.16961077,97.30520643
29.19245387,74.76836893
29.1947025,43.37606139
29.20310013,64.39942733
29.20321774,87.25935361
29.23710839,62.24044375
29.24087106,33.95482575
29.24215441,34.83936814
29.24551055,44.09025574
29.25110871,82.32719672
29.25448981,52.99201169
29.26386838,63.35437876
29.26707779,80.48909868
29.26987988,31.46131986
29.27262614,32.17408676
29.29225558,36.25336427
29.29793943,37.99280437
29.30236744,70.36222219
29.31196736,53.50471675
29.34578032,41.1391007
29.35033865,83.22353198
29.35648649,62.39165081
29.36228664,89.4415189
29.3719459,53.06305875
29.38681145,85.04927505
29.41166531,48.52927386
29.41554889,66.53553201
29.41829969,83.08965107
29.42022698,67.53524516
29.42615741,31.51174067
29.43443695,47.51706344
29.43645419,38.36753119
29.43827713,42.68554993
29.44815398,93.16704852
29.45099206,40.62594813
29.4512375,33.71189856
29.45191582,44.10513906
29.46298669,45.60206475
29.47462188,78.54848672
29.47519157,58.48457459
29.4759661,85.50421791
29.47677715,30.27920445
29.48419658,59.57680295
29.48533098,35.09346794
29.51138587,34.69125309
29.51967421,66.21136505
29.56792313,68.06247682
29.58163837,84.1481567
29.59158303,80.12406805
29.59227222,35.53870961
29.59538241,76.67766423
29.59577087,58.74376059
29.59614467,63.92199458
29.60825056,46.02066043
29.60900751,38.46596573
29.6213507,36.13862874
29.62316841,86.35825247
29.63107701,50.76550814
29.63920064,73.12322972
29.66295416,69.32791339
29.67159956,75.5758047
29.68785069,53.61578615
29.69141903,93.9018364
29.70385594,80.42404242
29.7065529,34.61103487
29.73763231,52.5917135
29.74777068,76.12726379
29.75153796,61.83172253
29.76437274,62.0841629
29.76562523,55.09971419
29.76568317,59.81190181
29.77652604,70.01123421
29.78351158,76.08580992
29.81939558,78.88158786
29.82043584,79.72126424
29.82425817,56.70930137
29.82698742,51.79578816
29.8409233,39.63670307
29.847286,61.31038697
29.87598815,60.36146323
29.8790836,36.59367516
29.89429025,44.90354779
29.90882743,79.79890494
29.92161199,91.8267656
29.92864998,65.05924364
29.93667258,48.0114753
29.96021175,76.09865659
29.98023843,72.86384838
29.9813341,83.91820676
29.98429387,34.86525391
29.99005055,82.7233035
29.99155449,63.86865032
30.00291159,57.1600519
30.00523046,62.85127126
30.03756845,47.46296158
30.04908545,79.96138677
30.05731518,31.59454185
30.08830733,38.14571488
30.10691648,36.74310577
30.11285216,82.03105742
30.11854773,31.67227341
30.12031263,69.17728694
30.14980409,64.88821079
30.15141727,82.28620099
30.15290293,34.85401019
30.1592227,92.66688124
30.16273102,57.39969276
30.17624667,41.99860637
30.19555894,51.96884401
30.19952344,73.99546784
30.22080439,88.22901892
30.22544237,31.56038169
30.23549151,86.50117726
30.23658853,40.29542
30.24776358,87.04148807
30.25327198,81.3763699
30.25973809,44.65340861
30.26576427,95.30786451
30.28028405,54.67560032
30.29968192,41.67970571
30.30104954,51.81797154
30.32740188,94.43526469
30.33337345,90.54173642
30.35075119,56.69634831
30.35771576,34.7736727
30.36253669,71.80907469
30.36489024,40.52933999
30.36815875,88.97544751
30.38003569,61.61736078
30.39340417,84.97949478
30.40024033,64.33553407
30.40390363,98.14941776
30.40883364,34.54699512
30.42893162,53.90598
30.42947783,75.28060964
30.42991058,62.34891896
30.4437431,67.15043184
30.45490213,33.5472172
30.4565506,79.206118
30.48234617,36.76491154
30.48576356,43.90433802
30.50479817,53.57625293
30.52762966,82.4475335
30.53540335,63.41731974
30.54091408,81.26143791
30.5435179,90.43399698
30.54849921,63.51754152
30.56344187,43.95845574
30.57160847,50.15476918
30.58647916,87.89639653
30.58699408,43.84996505
30.60515334,53.9664447
30.6205636,53.14353645
30.6217668,41.34488062
30.62717392,50.92324644
30.63025125,56.96927989
30.63352568,58.66494348
30.66885048,54.96200633
30.69939281,66.20865498
30.70074519,50.29297627
30.74222855,65.868658
30.74318675,67.62273684
30.7438285,84.20549742
30.80413394,82.772972
30.80939151,62.1277057
30.82369677,66.75343141
30.84647795,91.3427765
30.84794996,40.45487876
30.8636451,85.06898363
30.86562319,58.29922647
30.86736929,72.07194306
30.92852077,71.90207122
30.93515153,81.7474309
30.93693026,64.78219579
30.93839694,63.56699051
30.94196637,91.77494957
30.94456686,52.68510763
30.94508266,92.33344462
30.94735244,81.62345977
30.95323137,73.98616163
30.96253756,44.67211359
30.97054702,45.85746355
30.97523314,89.92160611
30.98285751,74.23880816
30.98315743,71.88149195
31.00039478,34.06919402
31.00206954,74.16854394
31.01942219,51.50869016
31.03254483,88.70430642
31.04183115,69.63854724
31.05971993,43.31261849
31.0654885,77.76923519
31.0857926,63.63413583
31.09380926,76.23406171
31.10516848,68.56585286
31.11784441,36.74449754
31.13466612,68.46369039
31.13834496,77.95445716
31.15437257,28.82161771
31.17891096,44.80574259
31.1790581,40.99615569
31.18046588,77.081861
31.18065361,50.63809576
31.18719067,36.81550059
31.19141536,70.70540318
31.19473176,52.66527499
31.2233979,38.23978298
31.23871036,79.7840493
31.27878063,94.84464377
31.3096075,57.11004846
31.31292052,70.48041518
31.3285392,58.05908597
31.37437521,35.31621695
31.39225931,90.09571045
31.40508181,65.24786716
31.40821898,48.31521951
31.44876377,70.57028517
31.48497273,63.58976528
31.50870645,75.61643685
31.52170121,57.82950322
31.55154373,59.58637945
31.57457227,63.1048392
31.58557534,65.56073499
31.58697033,87.20143723
31.58798768,64.41016828
31.60652016,47.61765866
31.64097071,72.78101414
31.6446666,33.70682892
31.64576265,88.83180783
31.70225223,60.71451641
31.70230526,41.55666302
31.70737958,31.71444651
31.80329298,54.75286744
31.82070215,79.3342913
31.86424237,48.75819928
31.86829273,60.94128052
31.87219047,54.99706705
31.8743821,66.22674831
31.87853407,81.42525536
31.90045677,83.83078024
31.90727039,40.2186098
31.91079496,89.35499115
31.92136409,81.70928595
31.95103775,75.83858903
31.96001143,79.7109064
31.9623265,59.60995689
31.97841905,56.15485416
31.99677718,84.56014174
32.00799296,44.48218948
32.01684985,33.78437022
32.0467372,93.79103281
32.05229573,33.96509149
32.0546619,60.56666021
32.06110278,64.50220739
32.09801502,47.23766667
32.10252124,92.62594448
32.11184931,45.23710991
32.11374068,53.65168455
32.15683391,32.06966433
32.20058608,85.67471604
32.21816002,40.04219287
32.21882302,88.39302514
32.23488942,94.15907686
32.24249615,44.02729449
32.26233767,49.50822591
32.26630332,36.97009569
32.26692239,93.30329926
32.27911161,35.16125085
32.32088619,35.73315452
32.35585164,73.96334039
32.38270175,84.83630169
32.38765041,67.96614722
32.40831701,32.55974368
32.42058014,46.91304133
32.43623078,38.92556345
32.44931719,49.40682971
32.45363068,73.85385869
32.46344284,66.45035114
32.50379895,84.15989037
32.50666826,72.41982589
32.51699151,86.58886424
32.55577465,43.81149527
32.56724872,70.05693357
32.59641962,33.38964353
32.60658026,63.48888961
32.64234213,72.59722715
32.65375416,75.16271754
32.66183862,31.61792754
32.66716851,49.73730409
32.66863855,43.40371751
32.68965959,40.11835116
32.71054976,68.42424315
32.71621764,68.94499067
32.73752601,91.07372218
32.74510076,50.50052892
32.75250246,93.17469577
32.7708021,30.88977422
32.80755598,72.82955198
32.81706679,32.57180912
32.82762015,88.96808324
32.86509863,31.65405379
32.86993382,85.57296585
32.8872664,89.42506774
32.89786073,92.69046964
32.90270343,49.01998352
32.97252532,82.39804418
32.99323585,55.72610171
33.03672788,71.6660463
33.06110314,60.08705538
33.06139129,60.82293228
33.06855635,81.05570734
33.07687845,65.04947571
33.07791412,58.5162106
33.08606287,46.34735867
33.12339229,64.27135526
33.14198312,78.5399532
33.16715766,83.87514897
33.19558403,77.87417674
33.19982265,61.66244738
33.2100758,81.39680012
33.21336477,52.61341225
33.30629607,68.6558796
33.30735083,51.36551658
33.34952252,69.56010285
33.36286193,77.09340852
33.36726045,41.64279705
33.37246217,44.08234006
33.38850407,78.89938276
33.41963846,84.77469916
33.42507139,32.4294097
33.4752552,60.81617963
33.49978687,35.04920454
33.51107472,71.82059422
33.55306686,60.83170919
33.5585424,73.87418113
33.59688953,38.33027575
33.63481926,68.39401846
33.63771585,85.7180417
33.662575,55.6541152
33.67981902,85.77448066
33.69449832,46.65708488
33.74788372,79.50975057
33.74791952,38.37357481
33.77737849,30.17142889
33.79310242,36.07194431
33.86125798,68.31855711
33.87655446,57.80664099
33.97278932,90.87847019
33.97605678,44.51828219
33.97938837,92.35181061
33.98843263,88.60256052
34.00255591,53.34480112
34.00470216,87.23971157
34.02174055,48.12262504
34.04653175,34.80224831
34.13004857,74.12057421
34.19091838,62.18603333
34.23318498,88.23659536
34.23353663,91.39980274
34.27046283,69.12531626
34.35482588,37.68811354
34.36648888,66.76924671
34.40578535,88.57013467
34.42293153,69.19886711
34.49940967,62.308855
34.50595343,60.21939302
34.57015677,84.01626985
34.694645,64.91040164
34.77078717,32.54405017
34.79173727,56.00368454
34.81293595,31.06152661
34.88220292,45.44304867
34.93530556,27.79137705
34.96257677,37.64927954
34.97833745,44.00610475
35.03046444,70.07123984
35.05102269,91.83008983
35.06135223,31.67647039
35.06693624,70.91622312
35.1180311,47.66895737
35.12154812,48.16692177
35.28103565,72.12656174
35.28271782,36.97926668
35.28747735,67.19381493
35.30751788,70.76764513
35.3126246,65.62465877
35.37041335,55.86189602
35.37630436,84.59168555
35.38373992,82.52939337
35.44187352,81.99492948
35.44221386,35.93771101
35.44769361,48.75990072
35.49860895,46.29431115
35.71135179,84.22772473
35.72574564,79.5267697
35.78654107,73.33863721
35.81627362,88.71054654
35.82501172,71.3344665
35.85471359,60.27902263
36.05261501,79.0964623
36.15650073,57.65464187
36.26217903,79.82698872
36.45471286,80.82204037
36.49449062,92.52500393
36.5966477,77.76591034
36.81936247,39.65401592
37.01707793,82.72518896
37.06307711,50.04908088
37.13358243,37.81215509
37.19876203,81.22170754
37.2765007,91.92091997
37.46499759,74.43214177
37.63466213,89.61194964
37.79099643,69.5428301
37.89854669,77.29044843
37.94781821,62.20010221
38.00841557,72.28665019
38.10396546,36.52953834
38.22171674,55.19220188
38.79830019,52.46939429
39.74547213,39.23305891
39.92629501,36.87235285
40.54959278,44.38295271
40.68874267,53.49341039
40.96553784,63.16588284
