BatteryID,avg_voltage,avg_current,avg_temp,avg_soh,avg_ir
BAT0388,3.799688766,1.018709148,27.8195456,79.92803997,0.092130285
BAT0389,3.342484882,1.506639736,27.97377171,80.78763929,0.088364469
BAT0390,3.702970073,1.708145065,29.26707779,80.48909868,0.091645406
BAT0391,3.131378839,1.920134367,28.79464295,81.37462233,0.089451148
BAT0392,4.159004003,1.100318414,26.40595712,81.50327144,0.087150498
BAT0393,3.209741985,1.674946974,25.52100552,80.46296709,0.09299608
BAT0394,3.777636382,0.898892676,24.68703436,78.81291528,0.091381422
BAT0395,3.294545355,1.985498456,21.23017706,82.03767858,0.089257958
BAT0396,3.861073659,0.538654398,23.59662462,80.87804168,0.091054343
BAT0397,3.932185641,1.40529321,16.53521593,79.73487195,0.088892593
BAT0398,3.808103675,1.489258972,24.50830187,80.54869158,0.091458298
BAT0399,3.737399352,1.532068336,20.05704446,78.68250712,0.085117843
BAT0400,4.070962913,0.680581368,19.48205341,81.31231749,0.087960397
BAT0401,3.094352053,1.907794675,25.89947076,78.50140642,0.092058519
BAT0402,3.397097719,0.771774919,31.96001143,79.7109064,0.089700689
BAT0403,3.297944976,1.434130105,29.59158303,80.12406805,0.090715085
BAT0404,4.185616754,0.834014119,17.14749698,81.19409435,0.087706429
BAT0405,3.467267736,0.960824626,20.05185932,80.15778676,0.094195734
BAT0406,3.879135239,1.319687813,29.70385594,80.42404242,0.092981059
BAT0407,3.821670197,1.125790128,20.08756303,79.93939993,0.09029863
BAT0408,3.254497485,0.740338401,23.87683425,79.8649202,0.089990608
BAT0409,3.286797216,0.756404604,27.7502605,79.87029569,0.092959209
BAT0410,3.337541476,1.127217182,20.15827773,79.67731417,0.094964941
BAT0411,3.493352734,1.635924467,25.52687753,77.98836217,0.093007521
BAT0412,3.281190079,1.84694697,18.32987253,78.99625756,0.095543605
BAT0413,3.023581779,0.626191493,21.99316178,80.02498417,0.089455297
BAT0414,4.055271668,1.089655861,26.59890967,79.35945311,0.089761226
BAT0415,4.158731798,0.650368346,17.03503133,79.65480517,0.089122118
BAT0416,3.409884464,0.524888721,27.20237369,79.26330312,0.092483521
BAT0417,3.406208255,1.492578024,24.90181101,78.63914971,0.092051207
BAT0418,3.008510175,1.403674163,27.76244977,78.92818277,0.091496098
BAT0419,3.816300826,0.744528671,26.11957067,79.18008663,0.093518517
BAT0420,3.990527875,0.85071925,31.82070215,79.3342913,0.094464657
BAT0421,3.17592996,0.53556163,25.62612251,79.84481275,0.089048675
BAT0422,3.191599619,1.752420809,22.85297229,79.17154747,0.091006056
BAT0423,3.9480999,1.962035894,25.61148752,78.21320433,0.093940287
BAT0424,3.739548898,0.703189305,27.71649015,77.8954631,0.091464523
BAT0425,3.053832669,0.847212821,25.24430035,81.89293202,0.090903588
BAT0426,3.747056389,1.802614286,25.20295846,78.03788196,0.094637075
BAT0427,3.370701267,1.889695697,21.49004156,78.68154488,0.090121
BAT0428,3.442470187,1.129441074,21.68549541,79.75621645,0.09219684
BAT0429,3.923677702,0.575933708,17.98697364,79.69633495,0.093557288
BAT0430,3.973122231,0.559087751,33.74788372,79.50975057,0.09185236
BAT0431,3.480427952,1.360924799,18.78068382,78.73227932,0.094666311
BAT0432,4.136583523,1.089342663,21.53547401,79.35257515,0.092062246
BAT0433,3.487755262,0.542978641,21.40796367,79.19951264,0.096117239
BAT0434,3.926203242,1.374878588,29.47462188,78.54848672,0.093148507
BAT0435,3.580652717,0.516953805,23.52525161,79.27778694,0.09484254
BAT0436,4.077038792,1.681057937,31.23871036,79.7840493,0.095092048
BAT0437,4.089313492,0.959649234,21.63254688,78.9377407,0.09244492
BAT0438,3.104900169,0.560387005,26.39497081,78.85607141,0.089693027
BAT0439,4.123791998,1.382528331,20.82326473,79.93600631,0.094621512
BAT0440,3.99064181,1.096526622,35.72574564,79.5267697,0.094144577
BAT0441,3.949572857,1.96070062,19.0620079,80.36322341,0.095211652
BAT0442,3.241093608,1.316297994,26.54910355,76.9047821,0.093746945
BAT0443,3.966143051,0.912858772,28.1688844,79.54111354,0.093439145
BAT0444,4.020159282,1.564158297,27.06899549,79.16148261,0.098416946
BAT0445,3.346980401,0.907238004,24.07356171,77.76689791,0.091555292
BAT0446,4.142712094,1.856364937,24.3508965,78.77073248,0.096067901
BAT0447,3.059832176,1.062082956,25.21905736,79.59939152,0.093550796
BAT0448,3.179891104,1.324802844,24.26498999,77.67898699,0.094128443
BAT0449,3.645097366,0.575859656,29.81939558,78.88158786,0.094265794
BAT0450,3.690950965,1.139181857,36.05261501,79.0964623,0.093393131
BAT0451,3.7741801,1.748545309,22.21254107,77.33704047,0.096242448
BAT0452,3.020362955,1.708473208,18.1509851,78.31810539,0.097981287
BAT0453,4.15244013,0.836477838,24.55858976,78.68750602,0.096240027
BAT0454,3.053505711,0.839118607,37.89854669,77.29044843,0.095606764
BAT0455,3.171674343,1.725957968,20.98162716,77.42419305,0.093527119
BAT0456,3.016817421,1.89559763,33.19558403,77.87417674,0.096633651
BAT0457,3.68023012,0.643041382,33.38850407,78.89938276,0.100012699
BAT0458,4.118720261,1.175087959,22.23205879,78.87853206,0.095038611
BAT0459,3.799136599,1.006181418,27.8449154,77.24515585,0.095148033
BAT0460,3.987188962,1.806032683,33.14198312,78.5399532,0.094877822
BAT0461,3.015937444,0.625287372,23.1043613,77.33782192,0.095121172
BAT0462,3.650418358,0.816688914,23.9820982,76.49405258,0.090709401
BAT0463,3.551475573,1.628702506,22.09159543,77.66084921,0.097110071
BAT0464,3.598761533,0.576940773,19.92621635,79.26661373,0.094708896
BAT0465,3.086655822,1.238803071,21.75361227,78.66404467,0.093279474
BAT0466,3.821322433,1.163160552,18.88029867,78.0387228,0.09810638
BAT0467,3.603864498,1.001601768,25.17041734,77.48112862,0.094535964
BAT0468,3.91817862,1.091858473,21.15013384,77.54664397,0.096122662
BAT0469,3.582348761,1.29491088,26.16892956,77.89170784,0.099832885
BAT0470,3.179257963,0.742051038,17.22052177,76.91594352,0.094181568
BAT0471,3.777908345,1.357993817,26.65440116,77.35321167,0.094034804
BAT0472,3.206863635,1.708148494,29.16764481,77.36768498,0.097738612
BAT0473,4.046873476,1.640241395,15.03132179,76.48891881,0.099598975
BAT0474,3.735739487,0.730849857,26.87028285,76.82293246,0.094251317
BAT0475,3.18864466,0.723874205,31.13834496,77.95445716,0.098315379
BAT0476,4.154805669,0.902261552,18.95179491,77.74659362,0.098761999
BAT0477,3.622038556,1.04161209,33.36286193,77.09340852,0.093581679
BAT0478,3.087478142,1.112683372,27.09509505,76.57624177,0.099397003
BAT0479,3.752199485,1.519545825,21.47494072,79.1034923,0.099653212
BAT0480,3.303838688,0.585020648,24.72115461,76.68445362,0.097376429
BAT0481,3.964432142,0.552009056,27.79163456,77.68318502,0.100604693
BAT0482,3.981386488,1.087865844,25.38002696,76.90564308,0.100472911
BAT0483,4.174736827,1.545745538,27.69377996,77.30500754,0.098506236
BAT0484,3.602243437,0.790153014,20.39663203,77.91512494,0.097497109
BAT0485,3.545948256,1.462256722,25.84680412,75.87833512,0.096554344
BAT0486,3.904170727,0.889742207,17.93142752,77.42483034,0.098524873
BAT0487,3.158964788,1.829129163,24.44386969,78.36528914,0.099839518
BAT0488,3.656298617,1.843534916,20.48046179,78.98119693,0.098151646
BAT0489,3.65549712,0.945930806,21.32235029,77.12991617,0.094504998
BAT0490,3.107367747,0.844990631,31.18046588,77.081861,0.101537428
BAT0491,3.501580903,1.116955958,30.4565506,79.206118,0.099480446
BAT0492,4.023941758,0.860797378,28.0456906,78.17087115,0.098440751
BAT0493,4.027384346,1.508575765,19.53843618,76.4913638,0.101014317
BAT0494,3.119085198,1.739097027,23.41795775,76.356362,0.102449277
BAT0495,3.108865059,1.509638196,31.0654885,77.76923519,0.093896177
BAT0496,3.315234572,1.736525671,25.70858457,75.85344829,0.100468527
BAT0497,4.049719275,1.095488243,36.5966477,77.76591034,0.096846702
BAT0498,3.154683102,0.734475456,26.9665892,77.20854699,0.100798221
BAT0499,3.863996163,1.606926421,25.96024558,77.29221584,0.100155854
BAT0500,3.121398744,1.040711758,23.45441768,76.59187083,0.101271453
BAT0501,3.747765424,1.506906238,25.66770452,76.09527142,0.099101505
BAT0502,3.427280759,0.905965913,24.23765082,78.24316615,0.09645352
BAT0503,3.946696756,0.621844452,28.54054338,76.44417753,0.099399264
BAT0504,3.280428539,1.988872693,29.78351158,76.08580992,0.101213695
BAT0505,3.767042195,0.734302262,21.0700527,76.68373168,0.102530785
BAT0506,3.282819041,1.982631491,18.34383523,76.85398498,0.098256337
BAT0507,3.85639234,1.965919899,15.81897313,75.64971391,0.102754121
BAT0508,4.048413641,1.690727156,27.53995663,75.87618004,0.099504255
BAT0509,3.152162159,1.489134443,19.48316697,75.97173249,0.1016249
BAT0510,4.039914826,1.366710575,14.23554704,77.51966267,0.099980212
BAT0511,3.712290305,1.799152318,26.94289302,75.45845677,0.101464341
BAT0512,3.152532589,0.934159282,37.46499759,74.43214177,0.102983755
BAT0513,3.513050226,1.201521819,24.96964544,74.41142393,0.098845972
BAT0514,3.193032352,1.429084954,29.19245387,74.76836893,0.100040188
BAT0515,3.840417467,1.116785714,25.40914679,77.67463135,0.101869925
BAT0516,3.910641761,1.141229681,24.50555173,76.31238021,0.106403167
BAT0517,3.126955824,0.995427001,29.59538241,76.67766423,0.099973621
BAT0518,3.607367823,1.346347725,23.54862728,76.76620869,0.105880268
BAT0519,3.977550067,1.775861792,26.33696157,76.15465445,0.105908847
BAT0520,4.12339565,0.802292567,26.60848903,76.08308814,0.101805378
BAT0521,3.61622144,1.901649558,21.65954773,77.15891637,0.101503695
BAT0522,4.140335068,1.533631481,29.96021175,76.09865659,0.10081587
BAT0523,3.642826765,1.734909819,24.12520122,77.41581755,0.102163595
BAT0524,3.473028594,1.334286039,21.2212742,76.70318274,0.099586561
BAT0525,4.017843754,1.669275052,27.68254922,75.2693287,0.102347522
BAT0526,3.591579253,0.524300596,20.50766009,75.61548751,0.105593761
BAT0527,3.566283013,1.727570637,25.14090579,75.13967089,0.10147783
BAT0528,3.588374987,0.560208289,24.95440502,77.17266075,0.102318551
BAT0529,4.016142002,1.834870065,30.42947783,75.28060964,0.099497719
BAT0530,3.99832985,1.987944121,27.37349116,74.9005203,0.103748124
BAT0531,3.484223991,0.941101193,24.87486521,76.14095279,0.103628963
BAT0532,3.399959832,0.815477834,29.0888315,75.61982014,0.103327405
BAT0533,3.590313629,1.648045046,31.95103775,75.83858903,0.102866346
BAT0534,3.687327012,0.879539511,27.78905153,77.56146343,0.102814484
BAT0535,3.286004653,1.798343575,25.0517631,76.51512903,0.1045038
BAT0536,3.952746102,0.654263888,18.44081884,75.84324354,0.103542367
BAT0537,3.583779319,0.688932795,19.67443168,74.34722292,0.104329944
BAT0538,3.400854658,1.968727333,23.47387648,75.01927248,0.104229966
BAT0539,3.128185192,1.510758347,21.95243899,76.27406827,0.106146855
BAT0540,3.286614192,1.770330837,24.06514349,74.29133584,0.105353988
BAT0541,4.139137406,0.986494066,25.28324962,77.62493928,0.104485724
BAT0542,3.366119624,1.514725624,27.64846377,75.36583314,0.107236844
BAT0543,3.202631147,1.391362741,24.64750611,75.4401999,0.105140537
BAT0544,3.55280735,1.40472518,27.43250822,74.63525396,0.107009925
BAT0545,3.368505292,1.523798689,25.32237207,75.79652065,0.105713885
BAT0546,3.0421911,1.36303876,15.12266717,74.32944395,0.100916162
BAT0547,3.387774261,1.143593554,20.30332303,77.53826693,0.10730967
BAT0548,3.652930349,0.913884042,24.27956222,76.60177337,0.105070352
BAT0549,3.662054846,1.652871996,18.95152629,76.26898635,0.10479609
BAT0550,3.427870705,0.839408645,27.99964365,73.76225516,0.105562697
BAT0551,3.536763308,1.538531459,32.65375416,75.16271754,0.104410034
BAT0552,4.158621502,0.849999234,31.09380926,76.23406171,0.105654058
BAT0553,3.452818173,1.437995255,23.93278565,75.6701248,0.104116248
BAT0554,3.309872176,1.620617401,32.45363068,73.85385869,0.107948545
BAT0555,3.292160453,0.828070833,25.74333729,74.38696634,0.105272824
BAT0556,3.549317535,0.589914951,23.31457014,74.62515092,0.104834832
BAT0557,3.911424178,0.696460614,21.93298668,74.45826661,0.103850148
BAT0558,3.247185821,1.408995451,23.48765157,76.45578099,0.106337552
BAT0559,3.851155353,1.774169609,23.05911591,72.94569103,0.106274214
BAT0560,3.025379788,0.567495232,25.85208111,75.55508434,0.106776849
BAT0561,3.502719574,1.601226889,25.80286991,73.47212997,0.104045496
BAT0562,3.931038078,1.011977969,25.0152301,73.8455208,0.102997638
BAT0563,3.406479547,1.217792555,27.18469085,72.70073364,0.107551183
BAT0564,3.676484522,1.893289325,30.95323137,73.98616163,0.109369284
BAT0565,3.245975079,0.997957257,29.74777068,76.12726379,0.104447293
BAT0566,3.890394469,1.198005401,17.57551016,75.07247454,0.109778883
BAT0567,3.062734924,0.520523622,12.23039433,73.7516211,0.107267822
BAT0568,4.023051174,0.62239808,29.67159956,75.5758047,0.106785874
BAT0569,3.237835664,0.887887387,18.16560651,75.96122222,0.106104903
BAT0570,4.049277638,0.541778361,23.87617299,74.72205805,0.104230964
BAT0571,3.42303509,1.447062989,19.14943487,76.62446511,0.109075457
BAT0572,3.867220289,1.139597535,15.99009781,75.47291546,0.105648787
BAT0573,3.383070357,1.322217804,27.70731364,75.04910361,0.105740387
BAT0574,4.087094005,0.761970779,28.7957758,73.56503796,0.109383853
BAT0575,3.151964551,0.943898044,22.117448,75.07890306,0.103734033
BAT0576,3.214223747,1.495736712,12.04478854,74.78228322,0.104552804
BAT0577,3.59163615,1.947954085,22.26877776,74.80334142,0.107663732
BAT0578,3.098326127,0.57562516,26.95902003,73.61008078,0.108386569
BAT0579,3.235176222,1.835576481,17.60544216,74.45157157,0.108869469
BAT0580,4.132519659,1.365321802,25.9167996,73.35514327,0.107396403
BAT0581,4.171787593,1.34587935,24.92345075,72.01442156,0.113160739
BAT0582,3.451511195,1.250417803,27.8964575,75.0776858,0.107744215
BAT0583,4.107943225,0.604091129,25.59790184,72.65534145,0.107838428
BAT0584,3.653789611,0.634815278,20.1346553,74.33885869,0.106806027
BAT0585,3.323690959,1.401368008,30.98285751,74.23880816,0.108747814
BAT0586,3.842878465,1.011437857,24.20735213,74.37462912,0.109829922
BAT0587,3.790682168,1.8759021,24.8634773,73.63317887,0.111107156
BAT0588,4.186950383,1.109885806,20.3336602,74.32243197,0.105821431
BAT0589,3.318056745,0.714922188,22.78358874,74.48045372,0.108408009
BAT0590,3.806471403,1.57207825,20.57598643,74.67066006,0.109893407
BAT0591,3.062428506,0.940030132,24.1352697,75.62893164,0.110274115
BAT0592,3.136375246,1.288205461,33.5585424,73.87418113,0.109213097
BAT0593,3.00470205,1.546749178,18.14049429,73.95432583,0.110384848
BAT0594,4.199352817,1.850396167,16.93219301,72.94513648,0.107782072
BAT0595,3.962728437,1.688286792,32.35585164,73.96334039,0.112615811
BAT0596,3.944067618,1.514541602,23.95338161,74.34799564,0.111585256
BAT0597,3.61167129,1.519449774,21.65463631,73.50159169,0.107010144
BAT0598,3.360080499,1.918886966,30.19952344,73.99546784,0.107649794
BAT0599,3.181517141,0.943736146,21.9719223,73.38821184,0.107806156
BAT0600,3.341609687,0.501668141,34.13004857,74.12057421,0.11135594
BAT0601,3.451165466,0.907931839,28.38962936,74.40417878,0.107530544
BAT0602,3.907572116,0.826837069,22.56044296,74.48271405,0.109537951
BAT0603,3.647594147,1.492751878,35.78654107,73.33863721,0.111209409
BAT0604,3.092980352,1.4505674,21.97142538,72.42916923,0.110267668
BAT0605,3.021634811,1.390192074,28.71047686,72.69630817,0.111017775
BAT0606,3.122798615,0.524365165,26.4964629,74.00207244,0.108468395
BAT0607,3.492598456,1.593167082,31.50870645,75.61643685,0.111889709
BAT0608,4.1198315,0.985295619,32.80755598,72.82955198,0.109573576
BAT0609,3.764882977,1.497583984,25.16002075,73.69567389,0.110250761
BAT0610,3.96219108,1.334867643,21.23291065,72.74644263,0.111475463
BAT0611,3.559649513,1.014096388,27.29986071,72.20711492,0.111306156
BAT0612,3.4339993,0.701864401,21.61142315,72.61761022,0.11124796
BAT0613,3.130080447,0.641628346,35.06693624,70.91622312,0.109798746
BAT0614,4.051119627,1.7472775,25.68267666,74.39710959,0.110800901
BAT0615,3.939792035,1.877596313,23.17339224,70.81856072,0.111504367
BAT0616,3.201741717,1.47468207,25.92340153,72.73802008,0.10884983
BAT0617,3.614712677,0.655151172,18.26436855,72.02672373,0.110774934
BAT0618,3.58484977,1.103040825,20.14192981,72.20600422,0.11257536
BAT0619,3.750109863,1.5934088,31.00206954,74.16854394,0.109345127
BAT0620,4.135424273,1.669731326,21.71552861,73.1390667,0.114313163
BAT0621,3.69572573,0.677327933,19.76544509,72.07872883,0.114639227
BAT0622,3.64826072,0.500046078,27.68326376,72.28186634,0.109709699
BAT0623,3.06038752,1.568205569,30.92852077,71.90207122,0.115015239
BAT0624,3.075488971,1.034894264,28.59476655,72.69190643,0.112112837
BAT0625,3.22481615,0.881721997,29.98023843,72.86384838,0.113337029
BAT0626,3.038964926,0.519346205,21.21602456,74.76595349,0.111606698
BAT0627,3.892023475,1.31044911,17.89094667,70.90937273,0.11454609
BAT0628,3.867996365,1.776726103,32.50666826,72.41982589,0.113612188
BAT0629,3.163267481,1.936447469,23.38660081,72.2734099,0.111271693
BAT0630,4.003294681,1.348617426,23.74583492,73.55503793,0.110669596
BAT0631,3.185743242,1.271691992,31.64097071,72.78101414,0.110179395
BAT0632,3.361410704,0.627584578,27.78115005,73.12608547,0.113575884
BAT0633,3.298772279,1.323309202,27.27943886,72.78919457,0.114444943
BAT0634,3.446768518,1.069968618,35.82501172,71.3344665,0.114701931
BAT0635,3.305596519,1.410702921,21.78240885,73.69243165,0.113264038
BAT0636,3.586741112,1.083089522,29.63920064,73.12322972,0.111286007
BAT0637,3.488889458,0.860448685,25.28506562,73.31753779,0.11233585
BAT0638,4.183883389,0.642447913,26.34296139,73.63463996,0.116104697
BAT0639,3.06711162,0.972377667,32.64234213,72.59722715,0.112930743
BAT0640,3.170617652,0.644967251,27.53917878,73.76329482,0.114286835
BAT0641,3.063391073,0.765345426,27.6914804,72.6128074,0.111948699
BAT0642,3.751009434,1.981004238,30.36253669,71.80907469,0.114873166
BAT0643,3.065411133,1.166155335,23.17523635,72.21471591,0.113384631
BAT0644,4.003727685,1.29780765,20.80395166,72.19969532,0.116493425
BAT0645,3.614326357,1.810427793,19.77595403,71.64140768,0.116047115
BAT0646,3.632409149,1.993353351,15.16821705,73.83451516,0.113608588
BAT0647,3.673913409,1.374071674,35.28103565,72.12656174,0.114446672
BAT0648,3.204976448,1.718710732,19.48395817,72.17445389,0.113697768
BAT0649,3.237228364,0.990411537,23.89373188,72.42059864,0.112061134
BAT0650,3.382580787,0.958615936,23.6159335,74.98889206,0.113285115
BAT0651,3.712195699,1.104055581,26.53703349,70.77232814,0.115496435
BAT0652,3.252141331,1.508760894,29.07868606,70.93569407,0.115850519
BAT0653,3.139598073,1.523287534,29.30236744,70.36222219,0.115597096
BAT0654,4.164140264,0.972859152,22.08461281,71.6775819,0.114796534
BAT0655,3.026378178,0.699814886,24.16439143,72.1094015,0.117366133
BAT0656,3.963236886,1.448594385,26.41289975,71.24670854,0.115727084
BAT0657,3.945642179,0.692488793,23.75654437,71.26904109,0.117106508
BAT0658,3.356656937,1.367738762,33.03672788,71.6660463,0.11225245
BAT0659,3.162751939,1.540133192,27.45487476,71.08393646,0.108055199
BAT0660,3.174754376,1.550917245,28.67438893,71.83875968,0.116567576
BAT0661,3.836917941,1.630208166,28.31440634,72.61010003,0.113250469
BAT0662,3.771367909,1.809289132,30.86736929,72.07194306,0.115775097
BAT0663,3.939294809,1.249938488,25.90510779,72.3991235,0.115695806
BAT0664,4.124977407,1.595373784,18.51584026,72.68529063,0.119574801
BAT0665,3.830312836,1.428759103,26.99843976,71.69723307,0.117299993
BAT0666,3.187021844,0.77995991,21.74321553,71.39377448,0.116931718
BAT0667,3.29213114,0.538534467,22.35691659,70.7600601,0.118373982
BAT0668,4.010632477,0.926812079,27.93182009,70.95884127,0.117536995
BAT0669,3.251167291,1.16455056,31.19141536,70.70540318,0.115984646
BAT0670,3.08702678,1.425658917,25.10635788,72.02438931,0.119142952
BAT0671,3.843936065,1.774938996,26.54416506,71.54385627,0.1148805
BAT0672,3.483031627,0.794368575,33.51107472,71.82059422,0.117846494
BAT0673,4.104048063,0.688324685,26.2037659,70.08829677,0.11420486
BAT0674,3.780306085,1.945219921,38.00841557,72.28665019,0.117807888
BAT0675,3.108502773,0.662066839,27.82754823,70.72790547,0.117885979
BAT0676,4.137427881,1.217736605,16.1961862,70.19998483,0.12095291
BAT0677,3.310268716,1.378345593,28.76670811,70.5613706,0.114570052
BAT0678,3.404654988,1.312061631,26.90579192,73.49626218,0.116598226
BAT0679,3.482712496,0.629048236,31.44876377,70.57028517,0.119545365
BAT0680,3.061469156,0.585540371,28.36590676,70.66698028,0.118670635
BAT0681,3.595818507,0.658225141,24.30772008,70.84193696,0.11846061
BAT0682,3.147982189,1.378381526,18.87850882,70.8900623,0.116287729
BAT0683,3.481164392,1.316517331,23.95488371,70.12994082,0.117118363
BAT0684,3.420851746,0.850611188,20.74739773,71.1334484,0.120890082
BAT0685,3.9274081,1.456661213,22.09738275,71.94630641,0.118396982
BAT0686,3.963804614,1.730101253,27.94289202,71.00883032,0.119350719
BAT0687,3.184095459,0.56236844,33.34952252,69.56010285,0.118469623
BAT0688,3.439861425,1.247194915,26.97335765,70.35405215,0.116433829
BAT0689,3.448023793,1.533965618,19.02058469,70.24534107,0.120767621
BAT0690,3.181692533,0.878467891,27.22301334,70.71940393,0.120006465
BAT0691,3.958144206,0.961656358,30.98315743,71.88149195,0.123711274
BAT0692,3.848673994,1.420456854,21.95108548,70.50501917,0.117168837
BAT0693,3.228458144,1.84690294,24.32991417,70.44362895,0.120945146
BAT0694,3.44006629,1.71488663,25.07344097,72.27586549,0.116776912
BAT0695,3.12696603,1.374695329,21.07550843,71.45651293,0.119814693
BAT0696,3.753847917,1.595332577,28.24140217,70.95711783,0.121553013
BAT0697,3.145646309,1.047233705,24.39525926,72.44101482,0.11555573
BAT0698,4.183121002,1.461448292,27.09766222,70.84534155,0.119390135
BAT0699,3.93681849,1.199272387,20.56253911,68.49404251,0.118773581
BAT0700,3.46828626,0.784904205,22.8127085,71.27779083,0.118596085
BAT0701,3.694276719,1.552607411,28.61190679,68.62848699,0.120870425
BAT0702,4.093610179,1.334696956,23.13583424,70.77194065,0.122441371
BAT0703,3.664919136,1.037932373,33.63481926,68.39401846,0.120033443
BAT0704,3.209398184,1.867008785,23.00181907,69.73879164,0.120810973
BAT0705,3.454444027,0.531401177,26.12342363,69.88112649,0.120728618
BAT0706,4.011773838,0.973659727,29.66295416,69.32791339,0.120603607
BAT0707,3.773055619,0.585322097,17.90817134,69.99125048,0.118521315
BAT0708,3.780869261,1.649790974,16.19595594,71.26860482,0.123016889
BAT0709,4.040185783,1.553161181,17.37171843,69.47638373,0.121490391
BAT0710,4.072767669,0.997028328,31.31292052,70.48041518,0.121789763
BAT0711,4.103751086,1.513494353,22.24070927,69.06757331,0.119486981
BAT0712,3.113819032,1.093905839,37.79099643,69.5428301,0.120281559
BAT0713,3.652951202,1.634380687,22.17876201,70.28252235,0.120947732
BAT0714,3.888611425,1.181275494,25.92275652,68.90074408,0.118331751
BAT0715,3.908312214,1.118419592,32.71054976,68.42424315,0.118123931
BAT0716,3.728059442,1.902094873,35.03046444,70.07123984,0.120398504
BAT0717,3.200144802,0.87631865,35.30751788,70.76764513,0.122745042
BAT0718,3.956904665,0.68067101,31.04183115,69.63854724,0.120493725
BAT0719,3.8641336,1.37681467,30.12031263,69.17728694,0.11986239
BAT0720,3.103362926,1.953982718,27.96263475,69.74388611,0.120370629
BAT0721,3.55657179,1.066758821,28.89180538,69.68200627,0.121189315
BAT0722,3.208772879,0.593055145,22.24407142,70.01793311,0.121492282
BAT0723,3.404972455,1.008957901,20.90900558,67.2000782,0.126631043
BAT0724,3.021697311,1.258897481,24.98312771,68.52092681,0.124509241
BAT0725,3.480395842,0.74288451,24.14907689,68.78127001,0.124549548
BAT0726,3.659852305,1.487153327,22.73385975,69.69943441,0.124937161
BAT0727,3.743499111,1.996624084,28.48193724,69.53672772,0.120702358
BAT0728,3.796188414,1.177609214,29.77652604,70.01123421,0.120355271
BAT0729,4.003549576,1.032092835,25.44203443,69.70207359,0.120686259
BAT0730,3.258555489,1.10105625,32.38765041,67.96614722,0.125669012
BAT0731,3.144578187,0.672719268,19.29155443,70.9868441,0.122005616
BAT0732,4.021844606,1.824910402,24.0317027,70.56993974,0.120697288
BAT0733,3.187935378,1.122238483,21.4158884,68.1306141,0.122438008
BAT0734,4.169712098,1.080911617,15.66731691,69.80882973,0.122922789
BAT0735,4.011045875,1.489535409,24.58659657,68.62966343,0.124036827
BAT0736,3.601051927,1.163050131,24.39126246,69.3687208,0.124101902
BAT0737,4.17770571,1.472350203,32.56724872,70.05693357,0.122043639
BAT0738,3.116852075,0.592169435,28.15405842,71.27822806,0.125171313
BAT0739,3.363678913,1.720585016,19.87906588,69.92028082,0.122621613
BAT0740,3.765869298,1.910755929,34.27046283,69.12531626,0.123687447
BAT0741,3.420008242,1.473148079,31.10516848,68.56585286,0.125473548
BAT0742,4.114047062,1.931848893,27.91048852,69.07406063,0.122916357
BAT0743,3.078751306,0.727148472,23.86757951,70.42125648,0.123161297
BAT0744,3.659294198,1.216124284,20.20280382,69.00940674,0.125583336
BAT0745,3.709039521,1.402710101,23.13896612,68.05885637,0.122784534
BAT0746,3.783273749,1.372604971,30.4437431,67.15043184,0.123830416
BAT0747,3.306799468,1.102192669,34.42293153,69.19886711,0.125811484
BAT0748,3.437479713,1.007126614,32.71621764,68.94499067,0.128908185
BAT0749,4.012416636,0.690236034,22.55575289,68.25493749,0.126110809
BAT0750,3.233931323,1.087613676,19.40191283,69.91844593,0.12594528
BAT0751,3.992241417,0.743991223,25.70443123,68.34721626,0.126161603
BAT0752,3.675186507,1.601548515,16.15780317,68.70777763,0.123053619
BAT0753,3.914625013,0.813246403,26.61583857,68.66368118,0.125531193
BAT0754,3.85632884,0.587847958,24.26198707,68.36726584,0.125340467
BAT0755,3.249013794,1.328549207,22.66981749,68.88011562,0.126143169
BAT0756,3.682575284,1.392844599,17.02648466,69.87046383,0.125833016
BAT0757,4.041267783,1.807869592,27.56800053,67.29239727,0.126459399
BAT0758,3.518539484,1.365472419,22.3364958,69.04053472,0.125177066
BAT0759,4.159908924,1.018221281,19.15041582,68.79088784,0.126017218
BAT0760,3.54265812,1.704517822,10.63868893,68.84236804,0.123544343
BAT0761,3.171342764,1.31041834,24.86242547,69.28365642,0.125460185
BAT0762,3.467321616,0.618920427,33.86125798,68.31855711,0.128981667
BAT0763,4.142042888,1.34877584,33.30629607,68.6558796,0.126937617
BAT0764,3.383665019,1.862027818,22.71451872,69.02030452,0.126358158
BAT0765,4.041717792,1.094468938,21.9889397,67.85962361,0.130292247
BAT0766,4.057500818,0.944488703,27.34387128,68.53935536,0.12387833
BAT0767,3.420223829,0.715204186,20.0080728,68.12731465,0.124481089
BAT0768,3.09990919,0.727168283,26.5089595,68.08249449,0.130225423
BAT0769,3.869469491,1.149157227,28.83040139,67.77277753,0.126991922
BAT0770,3.373814759,1.393519736,31.13466612,68.46369039,0.126514834
BAT0771,3.939508337,0.620923108,24.49922962,68.25251791,0.124701591
BAT0772,3.531185818,1.909352884,23.98163125,68.41522325,0.128095393
BAT0773,3.582320091,1.632700426,20.61008707,68.06655721,0.12838892
BAT0774,3.933491288,1.379935877,20.86559823,66.46842122,0.125211011
BAT0775,3.458835997,1.742658006,23.86760554,67.9759019,0.127219449
